theta 	horizontal_polarization_intensity 	vertical_polarization_intensity 	x_coordinate 	y_coordinate 	r 	pixel_count
-1.5241 	0 	0 	321.2779 	509.9487 	NaN 	0
-1.5298 	0 	0 	319.2558 	510.0372 	NaN 	0
-1.5349 	0 	0 	317.2328 	510.1147 	NaN 	0
-1.5395 	0 	0 	315.209 	510.1824 	NaN 	0
-1.5436 	0 	0 	313.1845 	510.2413 	NaN 	0
-1.5471 	0 	0 	311.1593 	510.2925 	NaN 	0
-1.5501 	0 	0 	309.1336 	510.3371 	NaN 	0
-1.5526 	0 	0 	307.1074 	510.3763 	NaN 	0
-1.5545 	0 	0 	305.0809 	510.411 	NaN 	0
-1.5558 	0 	0 	303.0541 	510.4425 	NaN 	0
-1.5566 	0 	0 	301.0271 	510.4718 	NaN 	0
-1.5569 	0 	0 	299 	510.5 	NaN 	0
